,gift,quality,product,order,picture,size,time,day,color,name,look,ring,price,use,print,piece,way,chain,money,purchase,item,bracelet,earring,frame,week,letter,work,necklace,nose,wear,paper,return,seller,break,month,bit,daughter,thing,smell,photo,metal,stone,scent,gold,fall,design,ear,review,star,lot,side,end,buy,think,year,wood,bag,material,part,package,place,leather,arrive,glass,company,silver,paint,friend,sign,hair,description,hand,waste,room,disappoint,wall,clasp,plastic,idea,show,husband,box,birthday,pay,issue,need,hope,wrist,jewelry,card,shipping,wish,hoop,skin,light,problem,ship,packaging,person,hour,hole,craftsmanship,tag,couple,reason,shape,edge,son,change,customer,wedding,weight,put,service,read,people,cost,child,match,pierce,start,word,one,band,refund,instruction,baby,contact,cover,option,mom,wife,take,fit,post,wire,mask,turn,dog,stick,style,number,mother,scratch,finger,thank,note,inch,touch,delivery,fade,try,home,point,heart,state,shower,guess,fact,neck,pair,type,charm,store,image,kind,font,wash,glue,line,dollar,today,family,compliment,detail,get,water,finish,see,notice,complaint,tape,job,bottle,cute,minute,cup,damage,page,half,date,sister,fix,anniversary,sticker,granddaughter,bathroom,pocket,replacement,recommend,plate,string,dainty,hold,request,oil,update,length,strap,face,hook,kid,go,catch,advertise,wallet,cut,feel,area,bar,clip,peel,collar,boyfriend,girl,top,stain,plan,house,crystal,value,book,towel,mine,message,spot,tree,poster,amazon,bend,center,care,bath,night,remove,hang,stamp,bead,pic,custom,art,sleep,board,deal,loop,sterling,base,space,mailbox,know,direction,lettering,adult,purse,customize,help,amount,wait,soap,mess,door
B01DLCWLWI,0.0371659187450672,0.1954269715261686,0.2405339759416569,0.1128910170955119,0.0736396265402853,0.1307169428373618,0.1121047778226966,0.1996650828774193,,,0.0860397446586751,,-0.0098057869515776,0.0231268341077536,,,0.0209852493170546,,,0.0004025892866612,0.0323741087750737,,,,0.0148183241888211,,,,,,,0.0987388344526598,0.0554853482063203,0.0116265260032205,,0.1760672847736088,,0.1957674818328229,,,,,,,,0.1994634476066879,,0.2757211487423728,,,0.0521260673761158,,0.0588581412908394,3.4644174225795075e-05,0.1296522714491954,,,,,0.2443304001940863,,,,0.1346799264976278,0.1925336697662661,,,0.0397653119396993,,,,0.0308645418608679,,0.0251957923967831,0.2205069370381625,,,,,,0.2483084447239349,0.0634290797735624,,,,,,,,,0.1965747083141925,0.0688786624391345,,,,,0.1628780537424712,,,9.89360932410236e-06,,,0.0134160495635753,0.0402802724610554,,0.0006842234105503,,0.1649845382086986,,,,0.2601368825908892,0.036169068871556,,,,,,,,,,0.1244720458108965,,,,,,,,,,0.1636423071727757,,,,,,,,,,,,,0.0681411931284151,,0.0102833026827006,,,,,,,,,,,,,0.004087640750667,,,,-0.0691817810194865,,,0.2569584624064057,,0.0444371168678712,,,0.2795224168449977,0.108737856574056,,0.1722035878135535,,,0.1121751491115255,,,,,,,,0.0092145438890495,,,,,,,0.1736927746794524,,,,,,8.248970020302331e-06,,,,,,,,,,,,,0.0368085126693533,,,,,,,,,,,0.000173904382749,,0.0272643355576834,,,,,0.0023569050219813,,,,,,0.0887839061172462,,,,,,,0.0701580353155564,,,,,,,,,,,,,0.1329004771764346,,,,,,,,,,,0.2319314994269361,,,
B01KNXTEYG,,,,,,,,,,,0.0861950418933986,,,,,0.0248036236856777,0.2343024160820916,,,,,,,,,,,,,,0.2482975441682482,,,,,,,,,,,,,,,,,,,,0.164714272909148,,,0.0924200194578538,,,,,,,,,,,,,,,,,,0.3460220040068325,,,,,,,,,,,,,,,0.2493883787242272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1717495614030201,,,,,,,,,0.0861950418933986,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0307424507259727,,,,,,,,,-0.0002279704913886,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1060884558714868,,,,,,,,,,,,,,,,,,,,,0.1969555218211008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0149643138266136
B07K7QNTRZ,0.1633403670641469,0.2364765801023204,0.1239990290410326,0.0337466405723368,,-0.0476872880127229,,,0.1424003330834419,-0.0664008395398696,0.104569208137397,,0.0909196075886192,0.1170128725887541,,0.0,0.0357279927358185,,0.1075046125779023,0.1931086007495472,,,,,0.1230984046577496,0.0162746187896134,,,,,,,-0.0483540991370796,,0.1739621143033549,-0.0653050724689062,,0.0514804527996594,-0.0504608400773662,,,,,0.0,,,,0.0868714293523837,,,-0.0098721685704651,0.0722314348481843,0.0840101686412864,0.0719724305960284,0.0902589517199598,0.0111227596875562,,-0.002385087935302,,,,,0.0118668126016469,,0.1104212218569566,,0.0494882822399685,,,,,,,,0.0222770107976325,0.1367789085691695,,,,0.0573864732810649,,,0.0456026130888905,,,0.0823982880686831,,,,0.0,,0.0628216034143352,,,0.004234864590973,-0.10887200555403,0.1962779712240679,,,,7.987848601863488e-05,0.1796501686024076,,,,,-0.0667329534863485,0.0572098411326802,,0.0752724078043802,,,0.0412151262214043,0.1584486412703233,-0.2343733665244101,,0.0059419815955172,0.047376679202931,,,0.0308312569353659,,0.0867029832185445,,,,0.0744361475438515,-0.129099318653618,,,,,,0.0027950991138439,,,,,,0.1102839492773421,,,,0.0459573593355419,,,,,0.0083854531440704,,,0.1220959226261997,,,,0.1334059773886558,,0.0068767520836911,-0.1460412383074226,,0.1110551144439643,,,0.055208075183017,-0.0820959985514143,,,0.2298498765981943,0.0,-0.0596607487885731,,,,,,-0.0334769764327249,,0.1753681296064265,0.1548013000171424,0.0021365673876578,,,,,0.0609326350641077,,,,,,,0.0761003232304332,,,0.0037891152754605,-0.059891389968531,,,,0.0525176364025332,,,,0.0,,,,,,,,,0.0134958986387759,,0.0263541919525545,,0.0235803720458541,-0.0328972197310528,,,,,,,,-0.0511319625376396,-0.019702276146706,,,,0.1625163674470037,,,,,,,,,,,,,,,,,,,,,,4.385739978710122e-05,,,,0.1279288912816223,,,0.0017070689755691,,,-0.1091981910077146,,,-0.0015685276379942,,0.013437192112968,,,
B06XTG1TBM,,0.1582507790015691,0.0256969073439404,0.0024385816105038,,,0.1601023218617734,0.106715126313983,,,0.0584510174393563,,0.2092665435886904,0.0355932251055148,,0.0002501216020603,,,0.264606067081225,0.1630571689194433,,,,,,,0.0010918696322499,,,,,,,,,0.0001494163401431,,,0.183178932766728,,,,,,,0.1146615100076762,,0.0434148146312066,,,0.0541854949836529,,0.0845710184945592,,0.0253766755883313,,,0.0784672618415867,,,,0.1025864423574435,,,,,,,,,,,,0.0010447940424648,0.0535178509142143,,,,,,,,,,,0.1357912334679643,0.022127918174993,,,0.142545198356311,,,,0.0788755365808703,,,,,,,,0.1680872496995497,,,,,,,,,,,0.170154512064407,,,,,,,,,,0.0002901608414394,,,,,,,,,,0.1969512232522426,0.0379379284635433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5106558626154859,,,,,,,,,,,,,,,,,,,,,,0.0891859139518364,,0.1489173135316076,,,,,,,,,,,,,0.1875096795265441,,,0.0260474096915164,,0.1185241873098157,,,,,,,,,,,,,0.2502863550027805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0209852493170546,,,,
B0BL4198Y8,,,,,,,,,,,,,,,,0.3717457216940068,,,,,,,,,,,,,,,,,0.2196853936628686,,,,,0.0151928362462376,,,,,,,,,,,,,,,0.1054768003021013,,,,,,,,,,,,,,,,,,,0.0409919354031364,,,,,,,,,,0.0845322195298086,,,,,,,,0.2888584154749918,,,,,,,,,,,,,,,,,,,,,,,0.2315046258920405,,,,,,,,,,0.3960277904169896,,,,,,,,,,0.0311194162256034,,,,,,,,,,,,,0.1465430578048462,0.3279318129168443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0482965304255289,,,0.1311284808448563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2539919877856725,,,
B077KFV936,0.259031256234026,0.1557007385676327,0.1538633034681796,-0.0005209222616926,0.0263086288494625,0.1822837822384494,,0.0039206054463999,,0.0848121241393495,0.0676666061035136,,-0.0203805182980199,,,0.2187959351510306,0.0895591884550091,0.0528266798849458,0.0916488184862604,0.0487469694577824,0.0112860469976307,,,,,0.0151082520112351,0.1924797128885292,0.1295004911671448,,-0.0221237092412339,,-0.0271899348883119,,0.0193195930000591,0.2416633147485909,0.0337147605456803,-0.0052183060567228,,,,,,,,-0.0007332608665313,,,,0.0040493627444851,1.6115734865714315e-05,-0.0054207620285803,0.0480403285649979,0.1096107393485749,0.0125098908697032,,,,,,,,,0.1430166005671079,,0.0,,,,,,,,0.0158405298899831,,,,0.0787328805988407,,,3.5048745776638304e-06,,,,,0.0927851991802604,0.1251644173860329,-6.100319792963267e-10,,,,0.0861950418933986,0.0023803792048978,,,,0.1494505687549833,,,,,,,,,,,,,,,,,,,,,,,,,,0.0284683087334205,0.0825665444066191,,,,,,,0.0209852493170546,,,0.0,,,,,,,,,,-0.0002982374889441,,,,,,0.010081018420081,,,6.5572805416895495e-06,,,,,-0.1822955872752385,0.2674092708229186,,-0.0294607555340678,,1.0545204567922025e-05,,,,,,,,,,0.0141054639553833,,,,0.0933128713047628,,,0.0277493565358376,,0.0154197151395673,,,,0.0353845877653611,,,,,,,,-0.014735275405787,,,,,,,0.0299499763230212,,,,,,,,,,,,,-0.0238135379700322,,,,,0.0,,,,,,,0.0806470750758847,,,,,,0.2164053562246978,,,0.2441838701627535,,,,,,,,,,,,0.0012098666475133,,,0.1328780541511249,,,,,,,,,,,7.105302947317257e-08,,,,,-0.1189727817160817,,,0.0,,,
B092X127WM,0.2192570257995612,0.1464816240230522,0.0364362517097665,-0.0487224987615339,,-0.0213438094661567,0.1613447482046152,,-0.1764233814804303,,0.1429662095083298,,,0.080432125416293,,,,,0.0604130762701766,0.2298149475921788,0.2298878627880343,,,,,,0.018312478054265,,,0.0002342284962153,,0.0426667697498194,,,,,,,,,,,,,,,,0.0008953252863573,0.0077473903361357,0.0003293717660118,0.0118579737870827,,0.0029004966977407,0.0368874276596942,0.0002265592569213,,,0.2375848563548104,,0.242742713305863,,0.098332300336206,,,-0.0038210274541089,,,,,,,0.0045691384114223,,,,,,0.0062642152278046,,-0.2151896140351437,0.2099425753557605,0.3343710242154988,,-0.0066156087666107,,,,,,,-0.001674408066521,0.0228423069671759,,,,0.0318861170199394,-0.0052081974371564,,,,,0.1366013097975608,,,,,,,,,,,0.0349970954461873,,0.000121169101218,0.0563371918154777,,,,,,,-0.0274000598459833,-8.629937675853665e-07,,,,,0.0864937409258071,,,,,0.0797229165588002,,,,,,,0.0744220109489827,,,,,,,,,,,,,,,,,,0.0014176133232905,,,,,,,,,,,,-0.1371702745261284,,,,,-0.0209133878007575,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0005235648690672,,,,,,,,,0.0281460520081067,,,,,0.0845710184945592,0.057482620415975,,,,,,,,0.1833765480800044,,,,,-0.0097163430375456,,,,,,,-0.1042281529547224,0.0079093487323529,,,,,,,0.0002166493457988,,,,,,,,,,,,,,,,,,,,,,,,
B015LOH854,0.0754959612930505,0.0168265710687463,0.0008279201612096,0.0422248705063486,0.0929627803261717,0.1448487158349644,0.0211648481139894,0.0288652734838383,-0.0505749250707224,0.0,0.0766484854446373,-0.0946886232825565,0.1253120994450083,0.0907562844846377,,-0.0009504552261395,0.2484517295063684,0.0514098472332443,0.0753790578786668,0.0231301721918061,-0.0692883183771442,,,,0.0102957359152456,-0.0132593553961844,0.0814146767478805,0.1357574196779133,,0.0218571989577392,,-0.0109640250694398,0.0622276871669628,0.0503370146998778,0.0139541705484644,0.0411402618843632,1.4396037993062334e-06,0.0169771314023169,,0.0921557250045971,0.0330649595297797,,,-0.002365841242219,0.0474380931020652,,,-0.0411918840702014,0.0337658356528191,0.0607279234583121,0.1152426107525229,,0.1612388427680406,-0.043420905927768,7.859970422280619e-05,,,-0.0314310795116099,0.0013630819175972,0.1312866765983156,,,0.0144373016485467,0.0,0.0218435468227779,-0.0040943328347857,-5.269210123409687e-07,0.198987327711848,,,-0.042297330424768,0.0369556820437735,-0.0138989335884001,,0.1073953193797708,,0.0038305440435287,,0.1917694562667079,0.0740370860925746,,-0.0052079944857276,,0.029523664918821,0.000151252353314,0.0096902230518542,,,-0.0231601991877865,,0.0411606392500089,0.0158995016494015,,-0.0274793990881953,,-0.0425486591449398,0.0107402077087688,,0.0801928316191979,6.0952102238411024e-05,,,,-0.0035943792969835,6.065495272214376e-05,0.1651118901347854,-0.0175724213200293,0.1676877959674536,0.0100224384892586,,,,0.0475625729649423,-0.0732453945771528,0.1379151418109608,,,0.201313292527051,,,-0.0052884716080648,,0.0630343716775387,,-0.090147924688609,,,-0.010230555748563,,0.0285734396020606,0.1714563315292121,0.0435708716127548,0.0216309726374283,,0.0246320243709848,,,0.0179332870805996,-0.0066270784518259,,0.0773982484830188,,0.0511281605738618,-3.608453684843223e-05,,0.0114743579568357,0.0095411573548537,,-0.0029800208853629,,-0.0048899225342973,-0.190210063563829,0.0,,0.0345529339619889,,-0.0012602201293714,-0.0138987257868317,,-0.026722775136582,-0.0051131319213796,,0.0234431359686767,,,0.0537258848076662,,,,,,0.0042915964851025,,0.0143378346081509,,0.023030262383406,-0.005084453964084,0.0745759212026644,-0.0098996457307186,,0.0303012957696001,,,,0.0449772780760731,,,-0.0001752089695639,,,,,-0.0551672138515818,,,0.0777055367238205,,,,0.0042913984437175,0.0014175983698354,,0.2053059879990068,-0.0684762342815804,-0.0040911907182754,-0.0746967511984156,0.1244934352778803,0.007320640311422,,,,0.0469618617898868,0.0408320768086906,,0.0298423687796976,,,0.1740437636182093,,,,,,,-0.0001851547346229,5.662041811496857e-05,,0.2343823116791034,-3.445201188558797e-05,,0.1620141058919032,,,0.0842630169275095,0.0001184239755238,,,,0.0424527468550735,-0.0003959653462045,-0.0012477153926934,0.1620170058672025,,-0.0852002391409633,,,0.0580881655941034,,,,,-0.084979843549635,,0.2998580898372667,,,,,,0.0253147401702675,,,,,,,0.0,,,,
B0BYWFV8B6,0.2359141063247849,-0.0344094618370531,,,,,,0.0167902451033319,-0.1128592349699041,,0.2195161630247847,,0.0845192275223196,,,0.2685791143135314,,,,,,0.1885329405720175,,,,,,,,0.0407206816421987,,,0.0122948525387402,0.0418710938806362,0.2134701602909572,,,-0.0002797500743385,,,,0.0840985021636668,,,0.0309642970656597,,,,,,,-0.0056189304473914,,,,,,,,,,,,,,,,0.5058095367326643,,,,,,,-0.0001599150347211,,,,,,,,0.1729925274589102,0.1021028718623626,,,,,,,,,,,,,,,0.3519534235778309,,,-0.1482854415397825,,,,,,,,,,,,,,,,,,,,,0.1133740349755403,,,,,,,,0.2431342787282284,,0.0799850534707758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0097276595083319,,,,,,,,0.1398432503193828,,0.2747847040463532,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0902911561623127,,,,,,,,,,-0.0007604395435845,-0.0264414763898931,,,,,,,,,,,,,,,,0.3297833104318132,,,0.0332406506784189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B08GLN9C5Z,0.103905258330853,0.0265595980483724,-0.0939800672737825,0.029940323487193,0.0872917768586417,-0.0017368040683175,-0.0794299520179395,0.0303153969088825,-0.0756768769846713,-0.0021066084161543,0.1188411700140299,,0.0810216301538205,0.026039667569965,-0.0063873802777609,,0.0835797448421656,0.0673267535362387,-0.1320253563252194,-0.0039974478320429,-0.0586983571317782,,,,-0.0777710292641971,0.0573524640941075,0.0011770386246195,0.1239692054196149,,0.0300162932966473,,0.033497708711374,0.0064795240048235,0.0226999277242858,0.0080321600006109,-0.0263074917756646,0.1533859656641462,,,0.0080662073665985,-0.0180374387721922,,,0.0142790221727656,,,,,-0.1152082222170038,0.0,9.027604865666228e-05,0.0001477377413282,-0.0425621464982265,0.0112845929954098,,,-0.0707625602067064,-0.0140436086273072,0.0120975389960211,0.0472591605422334,,,,,,-0.0575895050828969,,,,0.0043256144805031,,,-0.0026643324002929,,0.1443664361090665,,-0.0387561041380322,0.0040379309473689,,0.258113111790561,,,,-0.0064694843980254,,,0.1457933807240587,,-0.0971358640100826,-0.0116366688113583,,0.013533804577233,,-0.0399316682288723,0.084221841183172,,0.0489694000049205,0.0614581953905888,-0.0289178571012304,-0.0493763521063833,,,,,-0.0155917373849248,,0.0287387157431047,0.4032703322390648,,,,,-0.0011855667568145,,0.0207198318635254,-0.3496044501094511,0.0048648205108124,,,,-0.1450945405342786,0.1817611584561894,-0.0265354638060701,,0.0208240025225566,0.0375664561218447,,,-0.0029025238389043,2.2717364605909474e-07,-0.0028400760762828,,0.012834799561669,,,,,0.1863364698985223,0.0210506873247666,,,,,-0.0073610552693822,,0.2103902524059478,,,,0.0284799781136283,0.0859888990656174,,,,,-0.166511165332874,0.0012446972447735,-0.0138989126189927,,-0.0504593009790043,,,,0.0098653260326018,0.2416798754989942,0.1248470921669192,0.0288230718470506,,,,,,,,,0.0164170667809202,,,0.0225825833773049,,,,,,-0.0655877911300821,,,0.0476286412264504,,,-3.0852451021669884e-05,,,,,,,,,0.2544776958549223,-0.0314353780125534,,,,0.032134360694373,,,,,,,,0.0628570821338704,2.0829487775028047e-05,,,-0.0031097312089879,,,,,,,,0.0953813375774912,,,,,,,,,,,,,,0.0646522207074173,-0.0654922440520727,,,,,,,,,,,,,,,,-0.0377812186083071,,,,,,0.0379646916706339,,,0.0654456989388818,,,0.0400809385545429,,,
B081732LNJ,0.1451743070819012,0.153427366189232,0.149189241578128,0.0671786507393743,0.0055016902759812,0.0419070859628764,0.0227066223964201,,0.1176365251801607,0.0342887633948564,0.1282994368460845,,0.0562513356743993,0.0514108923107977,,0.0820060073225313,0.0582937619284328,,0.1846823473345095,0.1963744237328361,0.1001893705229003,,,,,0.0006644235696671,,,,,0.0488842518630974,,-0.0576238891886075,,,0.0586098163422377,0.0822576501323101,,,0.0364100598202394,0.0063731130709835,,,,,,,,0.048883125323323,0.0056948156739488,,8.991995198998683e-05,0.0771675826219637,0.0369121099055549,0.005065786006859,0.0447899234581153,,0.1218670306638263,,0.0377461980838015,0.015555969511539,,-0.0502875230008057,,-0.0601426975704293,,-0.0446955770867736,0.2103902524059478,0.1125054257010873,,-1.9134850378636452e-05,,,0.0120540284191114,0.1017896668965444,0.1815056841901368,,,,0.0019434573520134,0.0910531080883306,0.213078169165334,,0.0171437792257872,,,0.0488790440697096,,,,0.001294065646204,0.0972785141202341,2.4624932739009324e-06,,,0.0080663552960056,0.0654993920448248,0.0933398497144209,0.0899004638588494,,0.0184516810756483,0.2530959392653508,,0.2386620603754834,0.0280464889543414,,-0.0186737217217921,0.0241843483041716,,,0.2025115131939274,0.0322624513296157,0.0723289699440666,,0.1251254455473514,,-0.0047781761708647,,-0.0071832723424149,,,,0.094186862530665,,-0.0203668978822029,-0.0126332827269942,,-0.0202547394355544,,,,0.0018438019669536,0.1418166997005992,0.2702039652435334,,,,0.3813396732832768,,,,0.0284002928584353,-0.194816282750473,,,0.0899553596942448,,0.0111344459420855,,-0.0071553624217766,,,0.0899643414581768,,,,,,,,,,,-0.0178861627626451,-0.1478696414478083,,,,,,,0.0133592439944562,0.2575635183363697,,0.0,0.1060242307900052,,0.070445117932117,0.0754940011102941,,,-0.0004495622141094,,,,,,0.0298441056950112,,-0.0130499513843751,,,-0.1098228735479673,0.3309377982757785,,,,,,0.0128494729113057,0.0145980375779026,,,-6.995298614474152e-05,0.0024473156987654,,,,,,,0.0003881510327042,0.0445854957574652,,0.0873296299346459,,0.2521319051517866,,,,,,,,-0.0022577784467781,0.0861951197291012,,,0.001432345345769,,0.1620147234138972,,,-0.0077405522276298,,,,,2.019872585393626e-05,0.0157502258327676,,,,,,0.0899451558768391,,,9.778368127992648e-05,4.946049957603847e-05,,,,,,,-0.0568452583937872,,0.0088689201231621,0.0239481238726648,,,,,,,,0.0469639922871157,,,0.1708854853632729
B07K7T1G72,,0.3170752903456661,0.0931084919950797,0.0139716937348657,0.0636052660993351,-0.0071042037838746,-0.0027410402669544,0.033119945881442,,0.0022593823658166,0.1811007501965543,,0.0,0.0276319295655032,4.5096568217080426e-05,0.0617216331194933,-0.0200093859177822,,-0.1550635303140394,0.0630384813004864,0.1480837540874859,,,,0.033884989222971,0.0043548156802041,0.0872512431425279,,,,0.018799236844371,0.0691021956555048,-0.018731601464248,,,0.0,,0.0654933896713289,,0.2068149155431952,0.0541271437575057,,,,0.0077200417916014,0.0235504297181905,,0.0089378274646371,-0.0659316693673348,0.0249450250421604,0.0276281580250882,-0.0095347030753542,0.0291467768607664,-0.0476479894688036,,,,,0.0543983284148149,0.0529737912784275,0.0215434412405567,,0.0040740379422007,,0.068843249641026,,,,0.022268361726457,,-0.0183981168028258,0.0,0.004649491874647,,,,,0.0599587446056624,0.1038331931945397,,0.0605483347132993,0.1343318647879613,,-0.0074298809501275,0.0001097742172701,0.0697706739858128,0.0444835424109921,,,0.1408042131902658,0.011260543662134,0.009862704565719,,,,0.0809593045114972,-0.0145384161457386,,,-0.0021011888555681,,,,0.0008109708523644,0.0169276032643495,,-0.0167539364098261,,,0.0739253753288907,,,0.0229217747762866,0.0271956222963711,0.1614294164464547,,3.4226871229010526e-05,,0.0384871498516507,,-0.008003107570962,,0.0028050843386543,,-2.180505196484147e-08,0.0510529862366263,,0.0860711231814467,0.0040762088568695,,,,0.075364337642429,0.0057246508719252,0.235392420630696,,,-0.0044738579671516,,0.0403924357878472,0.070541122479897,0.0252646949839664,0.0195125968403294,,,,0.0491449346455422,,,0.205729213183289,,0.0078793103183171,0.0070489219770221,-0.036918414068657,1.740722194969998e-05,,,-0.063682364132708,-0.0256417459080027,,0.1816956559945753,0.022904150359663,,0.0141436101297424,,,0.0819715608779412,0.0810075684022373,-0.1676621929737144,,1.1642595336960288e-05,,,,,0.0424728447622925,0.0002901616139635,0.0050810190426595,0.0237498658539623,,,0.0014696583715673,,,-7.145269784908549e-06,0.0081619465161104,,,,0.1730152682620439,,,-0.1181183606666346,,0.0951859228375636,,,,-5.9272276524633776e-08,0.0894953802860973,,,,0.1454297390446233,,,0.0413014799713338,,,,,-0.0542579222762085,0.1585448964696435,,,,-0.0227704596972236,0.135465062989053,0.0355567351768656,,,-0.0146947160566381,,,,0.001168333365656,,-0.0128525918621429,0.038580092577673,,3.8716553544918206e-10,,,7.967703604759944e-05,,,,,0.0954161719363536,,0.1194455597262636,,,0.1085708706946365,0.1487737881003928,,,,0.0891579814508077,,0.019152184592509,,,,,,-0.0453102213695371,,0.0892048209197163,0.0363141141758244,0.0560220283270248,0.0327872072818679,,,,0.0012156549677243,,0.0010311823555351,0.0007887392268109,0.0747970911829554,0.2108200677650198
B0BN4DZJ3K,0.038267367055218,0.1156403154053261,0.0148515152581379,0.3083329239251222,0.0733571994580213,-0.0490000149916683,,0.096781283919254,0.1403356222268205,0.0,0.2602399465846144,,0.0020689502530619,-0.0350879030439141,0.0412338594803968,0.1898186854672958,0.0861950418943583,,,-0.0204546649276284,-0.0005227061177614,,,0.0581238582202471,,,0.3782174958559923,,,,0.006489715157922,,,,,0.1173993762366117,0.3117151108227608,,,0.1282297841709307,,,,,,,0.0014913160626625,,,0.2309240752015413,0.0775088915583533,0.0274953142734501,0.1286285899002529,-0.0104371878521029,,,,-0.0269078787859496,,,,,,,,,,0.2343208065658452,,,0.021584125524972,,,0.0272964112652202,-1.999412906739833e-05,0.0496168149493577,,0.0,,0.0219513761312036,,0.1113260610428165,,,,,0.0005051757980712,,,,,0.1181745910964084,,,,,0.3204224068118497,,0.1007183194757491,,,,,,,,,0.0256201203461146,,,,,0.082930151594903,,-0.0150153133655931,,,,,,,0.0116860716340457,0.0370384181878188,,,,,,,,,,,0.1484560675012231,,,,,,,,,,,,0.2205069370381625,,,,,,,0.085756932751754,,0.2264814684798546,0.0,,,,,,1.2257978479832224e-06,,,-0.1808073510681436,-0.1917167784634184,,,,,,,,,,0.10172806023262,,,0.0839362366780843,,,,,,,,,,0.0231239730091017,,,,,,,,0.0010916424586038,,,,,,,,,,,,,,,,0.057583728169135,,-0.1197517259407684,,,-0.1768099240178993,7.86007566478458e-05,,,,,,,0.0025941051762178,,,,,,,,0.004726740726397,,,,0.000569835040275,-0.0392400965940865,,,,,,,0.0298423687796976,,,,,0.1016069160155126,,,,,,,,,0.0678383068903652,,,,,,,,0.0811199687720256,,,
B07SZ9VCFJ,0.1381807794768123,0.2583622896954949,0.1325236882638843,0.0687150215597251,0.0570438218842322,0.0644787114479202,0.0096788617987705,,0.03047316816933,0.0712468340641487,0.2373480298094842,,,0.0568005857168707,,,,,0.3416434727056071,0.0267917563018628,0.0715176528049121,,,,,,0.1550611844537629,,,,,,-0.0227695181190102,,,,0.0062910827380438,,,,0.0787789333054645,,,,,,,,0.0209040371362939,,,,0.0163021724529745,-0.003954030456217,,,-0.016964176603198,,,0.0820831810417627,,,6.0363227462355025e-06,,0.0456987560394987,0.0843089548443894,0.0105737814744986,0.239412354374922,0.241304809603956,,,,,,,0.1119912432939407,,,0.267899860122224,,,,,,,,,,,,0.0630516003716298,0.0882072116503597,,,0.0460213517294763,,,,,,,0.2050781930676394,,0.0136258595748388,,,-0.0028614302059362,0.1031569791641849,,,0.2183177562631594,0.1250990041273578,,0.2843489429572933,,,,0.4013532447113186,,,,,0.0110063757969027,,,,,,,,,,0.0299300741751163,,,,,,,,,,,0.0179940245027523,,0.0002196435467765,,,,,,,0.3480503366000357,,,0.1361425939318372,,,,,,,,,,0.0169276032450737,,,,0.2194363464530936,,,,,,0.1228738959696297,,0.0186077400873263,0.0169303091561941,,,,,,,,,,,,,,0.1050698875694192,,,,,,,,,,,,,,,,,,,,0.1252267477396186,,,,0.1478507474068026,,,,,,,,,,,,,,,,,,,,,,,,0.0219262249092072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0347722428672711
B0BFJXM2LY,0.0017168188076069,-0.103029911554227,,,0.1736959333784951,0.0409823956651739,0.0831097200394364,,,,0.0568209456194489,,,,,,,,0.137642367869892,0.2499030563814834,,,0.1721817260428434,,-0.1545002428361833,,,,,0.1040214294951847,,,,,0.0,0.021220687976092,,,,,,0.2378167646943297,,,,,0.0072331378671606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0277863299363309,,,,-0.1995010209472731,,,,,,,,0.2417023947860279,,,,,-0.1111735427075222,,,,,,,,,,,,,,,,,,,,,,,,,,0.0715726117855992,,,,,,,,,0.2343024160820916,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0014857640546938,,,,,,,,,,,,,,,,,,,,,,,,0.0903384936824396,,,,,,,,,,,,,,-0.0785054560205947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0411031617473162,,,,,,,,,,0.0,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
